t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
56.337,0.694445,-8.27817,5.44082,-12.1487,-37.3472,14.7225
56.342,0.748322,-8.33176,5.54009,-12.3757,-38.0645,15.8076
56.346,0.789089,-8.45007,5.61106,-12.5258,-38.9826,17.037
56.352,0.891626,-8.52174,5.75435,-12.4537,-40.3541,18.0337
56.356,0.895196,-8.65178,5.84911,-12.3042,-42.1074,19.0002
56.362,0.950484,-8.77378,5.9072,-11.9925,-44.2832,19.6801
56.366,1.03846,-8.8809,6.03533,-11.2571,-46.608,20.4944
56.372,1.07903,-9.03478,6.09134,-10.6073,-49.2097,21.3825
56.376,1.12206,-9.16096,6.11183,-10.2575,-51.4746,22.1763
56.381,1.10323,-9.28679,6.21223,-9.62724,-54.0205,23.049
56.387,1.11117,-9.40394,6.23339,-8.86716,-56.3548,23.5533
56.391,1.12,-9.50149,6.21069,-7.94586,-58.7491,24.1202
56.397,1.12128,-9.60725,6.14802,-6.91997,-61.0811,24.5373
56.402,1.12032,-9.7177,6.12869,-5.95127,-63.1095,24.9167
56.407,1.07681,-9.80089,6.091,-4.95311,-64.9198,24.8352
56.412,1.0622,-9.92881,6.00607,-3.74944,-66.5156,24.7875
56.417,1.05243,-10.0219,5.94686,-2.60251,-67.9888,24.5273
56.422,1.06801,-10.0993,5.9118,-1.32813,-69.0245,24.2399
56.427,1.07475,-10.1718,5.82969,0.13081,-69.9258,23.963
56.432,1.09015,-10.2441,5.81428,1.6339,-70.5526,23.6573
56.438,1.0953,-10.2713,5.76553,3.28434,-70.6386,23.4308
56.443,1.17863,-10.3079,5.71672,4.92201,-70.1464,23.1377
56.448,1.19993,-10.3984,5.60805,6.30369,-69.0427,22.7214
56.453,1.27216,-10.5023,5.50005,7.58697,-67.6376,22.312
56.458,1.31012,-10.6231,5.43134,8.67342,-65.6297,21.9166
56.463,1.36961,-10.7145,5.44265,9.23625,-63.3077,21.3859
56.468,1.42215,-10.9024,5.41674,9.8299,-60.6314,20.4023
56.474,1.42004,-11.0522,5.4466,10.2205,-57.7161,19.5755
56.479,1.44303,-11.1528,5.54768,10.4665,-55.0689,18.6853
56.484,1.42054,-11.1675,5.65665,10.9779,-52.2383,17.8826
56.489,1.35835,-11.1584,5.76927,11.2792,-49.8497,17.1969
56.494,1.28603,-11.1143,5.94601,11.4521,-47.8765,16.6218
56.499,1.20985,-11.0605,6.06747,11.6184,-46.4258,16.0982
56.504,1.10029,-11.0057,6.17776,11.6744,-45.5823,15.6924
56.509,0.980358,-10.9149,6.26066,12.0633,-45.5509,15.5542
56.515,0.887462,-10.829,6.34869,12.5874,-46.0463,15.515
56.52,0.794627,-10.7448,6.43019,13.4258,-46.9805,15.9106
56.525,0.675794,-10.6004,6.47761,14.2971,-48.3901,16.4795
56.53,0.585997,-10.4634,6.49927,15.4328,-49.9336,16.9534
56.535,0.471004,-10.2654,6.54631,16.7222,-51.6971,17.8907
56.54,0.35381,-10.0264,6.55419,18.4529,-53.6205,19.1443
56.545,0.181449,-9.76968,6.52509,20.4461,-55.6328,20.4697
56.55,0.0625369,-9.47372,6.47547,22.7998,-57.8543,22.0343
56.556,-0.00623744,-9.20443,6.35995,25.1516,-60.0309,23.7656
56.561,-0.0210438,-8.94314,6.26122,27.5605,-62.5111,25.5347
56.566,-0.0960152,-8.70794,6.10571,30.1102,-64.9729,27.4346
56.571,-0.0355115,-8.54083,6.02622,32.862,-67.6514,29.2611
56.576,0.0073796,-8.42709,5.90831,35.4469,-70.8148,30.993
56.581,-0.176365,-8.39061,5.72097,38.2347,-74.8971,32.0363
56.586,-0.303389,-8.33714,5.59988,41.237,-80.2729,32.7157
56.591,-0.174098,-8.33039,5.49776,44.8447,-85.256,34.056
56.596,-0.0588438,-8.39809,5.31383,48.0134,-89.9655,35.0047
56.602,-0.0374071,-8.49205,5.19207,49.9411,-93.8519,35.1808
56.606,0.00912805,-8.73176,5.09939,51.7092,-97.3826,35.3932
56.612,0.124138,-8.98314,5.01063,54.3442,-99.803,35.6288
56.616,0.219402,-9.18113,4.89321,56.7161,-101.168,35.1745
56.622,0.31669,-9.36318,4.86974,58.3359,-101.345,34.1675
56.626,0.445618,-9.60409,4.82042,59.647,-99.8576,33.2893
56.631,0.532631,-9.87503,4.88747,60.3126,-96.9841,31.7169
56.637,0.629985,-10.1062,4.9334,60.323,-93.6992,29.3107
56.641,0.653719,-10.3743,5.07264,60.0565,-89.5427,27.0241
56.647,0.663252,-10.6332,5.20576,59.9746,-84.5726,25.2799
56.651,0.640669,-10.9069,5.23024,60.0821,-79.2411,23.3957
56.657,0.486279,-11.1519,5.33669,60.3339,-73.9811,21.3089
56.661,0.350543,-11.4298,5.45223,61.1285,-69.5897,19.0154
56.666,0.23563,-11.6377,5.39476,63.2763,-66.4795,16.4123
56.672,0.243001,-11.7118,5.26749,66.7641,-64.2308,13.3416
56.676,0.219592,-11.6808,5.14308,70.3228,-62.2067,10.8238
56.682,0.132896,-11.7001,5.04909,72.7681,-60.1505,9.35783
56.686,0.0049018,-11.7653,5.0126,74.2704,-58.0069,8.43879
56.692,-0.155731,-11.8536,5.01006,75.6878,-55.6417,7.95073
56.696,-0.158382,-11.8679,4.96127,76.9491,-52.4902,7.60643
56.702,-0.127188,-11.8955,4.87784,77.9547,-48.3873,7.40491
56.706,-0.0486,-11.8621,4.88024,78.4812,-43.5369,7.13043
56.712,-0.0519867,-11.8587,4.89684,78.6493,-38.1823,6.7159
56.717,-0.0164473,-11.8125,4.90581,78.9129,-33.0618,6.54446
56.721,-0.0230581,-11.8235,4.91222,79.6269,-27.8047,6.29648
56.727,-0.0223993,-11.8127,4.87422,80.4717,-23.1432,6.38943
