t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
56.197,4.34727,-16.628,7.80808,145.362,-51.0959,148.048
56.202,4.90615,-16.7873,8.21871,152.656,-63.2249,156.452
56.208,5.33277,-16.5234,8.7077,160.064,-75.2567,165.585
56.212,5.92151,-16.1568,8.76981,166.687,-85.1652,174.941
56.218,6.39421,-15.8271,7.96341,170.616,-89.3437,183.133
56.222,6.33648,-15.3083,6.64507,171.996,-85.5033,189.14
56.228,5.37623,-14.9079,5.26988,170.452,-72.1401,192.51
56.232,4.26327,-15.335,4.35801,167.41,-50.9513,192.657
56.238,3.4147,-16.1445,4.05346,163.246,-26.267,189.31
56.243,2.60077,-16.4472,3.97927,156.739,-0.120138,181.764
56.248,2.06548,-15.9966,4.33655,149.74,26.3709,171.571
56.253,1.53889,-14.924,5.0918,142.327,49.9247,162.23
56.257,0.2547,-13.2469,6.30696,135.735,65.2926,155.098
56.263,-0.553764,-11.2933,6.64133,128.116,70.2403,148.336
56.267,-0.13581,-9.91514,5.86914,117.984,68.8712,141.423
56.273,0.109967,-8.64881,5.09932,108.725,65.0673,134.995
56.277,-0.104724,-8.00798,4.90693,101.375,59.523,130.196
56.283,-0.592648,-8.09465,5.16437,97.2155,50.8928,125.279
56.288,-0.61376,-8.60901,5.01053,97.0331,36.2505,121.245
56.292,0.170515,-9.06402,4.20761,97.0687,18.598,119.235
56.298,0.991381,-9.15767,3.25098,94.2047,3.58693,121.506
56.302,1.32782,-8.93385,2.5262,88.4162,-3.22441,125.035
56.307,0.767018,-8.02574,2.4425,80.3365,-1.30459,123.887
56.312,0.055109,-6.006,2.68658,69.9519,2.7276,115.186
56.317,-1.78581,-3.71723,3.19191,57.9761,5.87471,104.095
56.322,-3.94881,-1.63325,3.56256,44.9553,10.0378,91.0439
56.327,-3.78505,-1.60044,3.41253,31.9981,5.62009,87.5299
56.332,-3.53043,-3.77442,3.68829,23.5795,-1.86524,94.3857
56.336,-3.33634,-5.06838,5.35543,18.3426,-8.58695,91.8204
56.341,-3.81537,-2.351,4.61482,15.4456,-37.366,66.4331
56.346,-5.17179,0.301428,2.71099,-2.67935,-64.2286,53.2629
56.351,-3.98888,-0.0764425,2.32346,-25.9903,-80.0759,52.8626
56.356,-1.53238,-1.27657,1.73678,-40.852,-94.0402,42.954
56.361,0.621575,-2.68456,0.971549,-50.8443,-100.007,34.526
56.366,2.17291,-3.68196,0.613838,-58.3328,-100.462,27.3661
